ID	AccINSDC	Name	Assembly	BioSample	BioProject	Date	TaxId	Lineage	SuperKingdom	Phylum	Class	Order	Family	Genus	Species	Size	MolecularType	AnnotDate	Topology	MOB_60	MPF	PFinder_60	PTU	HRange
NZ_CP014976.1	CP014976.1	pSTY1-2009K-1640	GCF_001623805.1	SAMN02716877	PRJNA236713	2016-04-19	1454644	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhimurium;Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2009K-1640	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	94019	Plasmid	06-AUG-2019	circular	MOBF	typeF	IncFIB(S);IncFII(S)	PTU-FS	I
NZ_CP032447.1	CP032447.1	pSDU1-USMARC-69840	GCF_003595645.1	SAMN09791878	PRJNA485470	2018-09-24	98360	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Dublin	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	74560	Plasmid	27-FEB-2020	circular	MOBP	-	IncFII(S);IncX1	PTU-X1	IV
NZ_CP032448.1	CP032448.1	pSDU2-USMARC-69840	GCF_003595645.1	SAMN09791878	PRJNA485470	2018-09-24	98360	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Dublin	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	77171	Plasmid	27-FEB-2020	circular	-	-	IncA/C2	PTU-C	V
NZ_CP035651.1	CP035651.1	unnamed3	GCF_005886655.1	SAMN10863491	PRJNA518133	2019-05-29	1352	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium	6303	Plasmid	31-MAY-2019	circular	MOBP	-	rep11	PTU-Lab17	I
NZ_CP035652.1	CP035652.1	unnamed4	GCF_005886655.1	SAMN10863491	PRJNA518133	2019-05-29	1352	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium	4316	Plasmid	31-MAY-2019	circular	MOBV	-	-	PTU-Lab37	V
NZ_CP026775.1	CP026775.1	unnamed	GCF_002949675.1	SAMN08330256	PRJNA218110	2018-02-23	622	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Shigella;Shigella dysenteriae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	182697	Plasmid	10-MAY-2020	circular	-	-	IncFII;IncFII	PTU-FSh	III
NZ_CP034809.1	CP034809.1	p08-3914	GCF_004010715.1	SAMN04504880	PRJNA218110	2019-01-10	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	94980	Plasmid	05-MAR-2020	circular	-	-	IncFIB(AP001918);IncFII	PTU-E5	I
NZ_CP043186.1	CP043186.1	pPG20180171.1-IncN	GCF_008124105.1	SAMN12603270	PRJNA560883	2019-08-29	2605619	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O16:H48	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	42591	Plasmid	02-SEP-2019	circular	MOBF	typeT	IncN	PTU-N1	IV
NZ_CP029690.1	CP029690.1	pSD134209-1	GCF_003203755.1	SAMN09278797	PRJNA473579	2018-06-09	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	188342	Plasmid	19-FEB-2020	circular	MOBH	-	IncFIA(HI1);IncHI1A;IncHI1B(R27)	PTU-HI1A	IV
NZ_CP011625.1	CP011625.1	pCAV1374-1919	GCF_001022195.1	SAMN03733738	PRJNA246471	2015-06-09	571	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella oxytoca	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella oxytoca	1919	Plasmid	31-AUG-2019	circular	-	-	Col440I	PTU-E76	VI
NZ_CP011632.1	CP011632.1	pCAV1374-84	GCF_001022195.1	SAMN03733738	PRJNA246471	2015-06-09	571	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella oxytoca	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella oxytoca	83652	Plasmid	31-AUG-2019	circular	MOBP	typeI	IncL/M(pMU407)	PTU-LM	IV
NZ_CP033253.2	CP033253.2	pCFSA244-1	GCF_004124095.2	SAMN10290237	PRJNA498334	2019-05-08	59201	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	149567	Plasmid	20-MAY-2019	circular	-	-	IncHI2;IncHI2A	PTU-HI2	IV
NZ_CP033254.2	CP033254.2	pCFSA244-2	GCF_004124095.2	SAMN10290237	PRJNA498334	2019-05-08	59201	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	60381	Plasmid	20-MAY-2019	circular	MOBP	typeT	IncI2	PTU-I2	III
NZ_CP029895.1	CP029895.1	pHCM1	GCF_003718195.1	SAMN09320535	PRJNA474465	2018-11-07	90370	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhi	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	217284	Plasmid	04-MAR-2020	circular	MOBH	-	IncFIA(HI1);IncHI1A;IncHI1B(R27);IncQ1	PTU-HI1A	IV
NC_002128.1	AB011549.2	pO157	GCF_000008865.2	SAMN01911278	PRJNA226	2018-06-08	386585	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli;Escherichia coli O157:H7;Escherichia coli O157:H7 str. Sakai	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	92721	Plasmid	28-AUG-2016	circular	-	-	IncFIB(AP001918);IncFII	PTU-E5	I
NZ_CP013010.1	CP013010.1	pWCF-TC1	GCF_001412695.1	SAMN04201208	PRJNA299371	2015-10-26	1352	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecium	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium	66496	Plasmid	11-FEB-2020	circular	MOBP	-	rep17	PTU-Lab18	I
NZ_CP028667.1	CP028667.1	pTA118	GCF_005222065.1	SAMN08773030	PRJNA445267	2019-05-07	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	93175	Plasmid	08-MAY-2019	circular	-	-	IncFIA;IncFIB(AP001918);IncFII	PTU-E5	I
NZ_CP028666.1	CP028666.1	pTA118-2	GCF_005222065.1	SAMN08773030	PRJNA445267	2019-05-07	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	6078	Plasmid	08-MAY-2019	circular	MOBP	-	Col440I	PTU-E1	III
NZ_CP028686.1	CP028686.1	pTA111	GCF_005222405.1	SAMN08773023	PRJNA445267	2019-05-07	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	92724	Plasmid	09-MAY-2019	circular	-	-	IncFIB(AP001918);IncFII	PTU-E5	I
NZ_CP001975.2	CP001975.2	pXO1	GCF_000512775.2	SAMN02641484	PRJNA40353	2016-11-08	673518	root;cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group;Bacillus anthracis;Bacillus anthracis str. A16R	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis	181732	Plasmid	12-FEB-2020	circular	-	-	-	PTU-Bac37	II
NZ_CP020842.1	CP020842.1	pKPN1482-1	GCF_002156745.1	SAMN06438459	PRJNA376414	2017-05-23	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	180210	Plasmid	20-DEC-2019	circular	MOBF	typeF	IncFIB(K);IncFII(K)	PTU-FK	III
NZ_CP020843.1	CP020843.1	pKPN1482-2	GCF_002156745.1	SAMN06438459	PRJNA376414	2017-05-23	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	97202	Plasmid	20-DEC-2019	circular	MOBF	typeF	IncFII(K)	PTU-E82	IV
NZ_CP020844.1	CP020844.1	pKPN1482-3	GCF_002156745.1	SAMN06438459	PRJNA376414	2017-05-23	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	74177	Plasmid	20-DEC-2019	circular	MOBP	typeI	IncL/M(pOXA-48)	PTU-LM	IV
NZ_CP021709.1	CP021709.1	tig00000001_p1	GCF_002180315.1	SAMN04014984	PRJNA292902	2017-06-08	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	186758	Plasmid	20-DEC-2019	circular	MOBH	typeF	IncA/C2	PTU-C	V
NZ_CP021710.1	CP021710.1	tig00000853	GCF_002180315.1	SAMN04014984	PRJNA292902	2017-06-08	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	214114	Plasmid	20-DEC-2019	circular	MOBF	typeF	IncFIB(K);IncFII(K)	PTU-FK	III
NZ_CP021711.1	CP021711.1	tig00000856	GCF_002180315.1	SAMN04014984	PRJNA292902	2017-06-08	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	78638	Plasmid	20-DEC-2019	circular	MOBF	typeF	IncFII	PTU-FE	III
NZ_CP021712.1	CP021712.1	tig00000857	GCF_002180315.1	SAMN04014984	PRJNA292902	2017-06-08	573	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	70457	Plasmid	20-DEC-2019	circular	-	-	IncFIA(HI1);IncR	PTU-R	III
NZ_CP041003.1	CP041003.1	unnamed2	GCF_006364695.1	SAMN11056487	PRJNA231221	2019-06-19	562	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1549	Plasmid	14-NOV-2019	circular	-	-	Col(MG828)	PTU-E9	III
NZ_CP038466.1	CP038466.1	unnamed	GCF_004684325.1	SAMN11293757	PRJNA530083	2019-04-07	644	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas hydrophila	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas hydrophila	165134	Plasmid	08-APR-2020	circular	MOBH	typeF	IncA/C2	PTU-C	V
NZ_CP034832.1	CP034832.1	pTB601	GCF_004010755.1	SAMN10689167	PRJNA512641	2019-01-10	2500543	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;unclassified Salmonella;Salmonella sp. SSDFZ69	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella sp. SSDFZ69	211458	Plasmid	05-MAR-2020	circular	MOBH	-	IncHI2;IncHI2A	PTU-HI2	IV
NZ_CP034833.1	CP034833.1	pTB602	GCF_004010755.1	SAMN10689167	PRJNA512641	2019-01-10	2500543	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;unclassified Salmonella;Salmonella sp. SSDFZ69	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella sp. SSDFZ69	33303	Plasmid	05-MAR-2020	circular	MOBP	typeT	IncX4	PTU-X4	III
NZ_CP016864.1	CP016864.1	pSTY1-2010K-1587	GCF_001623645.2	SAMN02716879		2016-08-12	1454641	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhimurium;Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2010K-1587	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	104649	Plasmid	13-APR-2020	circular	MOBH	typeF	IncA/C2	PTU-C	V
NZ_CP016865.1	CP016865.1	pSTY2-2010K-1587	GCF_001623645.2	SAMN02716879		2016-08-12	1454641	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhimurium;Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2010K-1587	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	104250	Plasmid	13-APR-2020	circular	MOBP	typeI	IncI1	PTU-I1	III
NZ_CP016866.1	CP016866.1	pSTY3-2010K-1587	GCF_001623645.2	SAMN02716879		2016-08-12	1454641	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhimurium;Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2010K-1587	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	4675	Plasmid	13-APR-2020	circular	-	-	Col440I	PTU-E3	VI
NZ_CP016867.1	CP016867.1	pSTY4-2010K-1587	GCF_001623645.2	SAMN02716879		2016-08-12	1454641	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhimurium;Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2010K-1587	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	3223	Plasmid	13-APR-2020	circular	-	-	Col440I	PTU-E3	VI
NZ_CP010572.1	CP010572.1	unnamed	GCF_001183845.1	SAMN03290798	PRJNA234355	2015-07-21	813	root;cellular organisms;Bacteria;PVC group;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia/Chlamydophila group;Chlamydia;Chlamydia trachomatis	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia trachomatis	7471	Plasmid	11-FEB-2020	circular	-	-	-	PTU-Cla2	II
NZ_CP040322.1	CP040322.1	p16-6397.1	GCF_005537375.1	SAMN11333169	PRJNA316728	2019-05-21	90371	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	93911	Plasmid	03-FEB-2020	circular	MOBF	typeF	IncFIB(S);IncFII(S)	PTU-FS	I
NZ_CP040323.1	CP040323.1	p16-6397.2	GCF_005537375.1	SAMN11333169	PRJNA316728	2019-05-21	90371	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	5491	Plasmid	03-FEB-2020	circular	-	-	Col440I	PTU-E3	VI
NZ_CP017620.1	CP017620.1	unnamed1	GCF_001887015.1	SAMN05832872	PRJNA344760	2016-11-28	90371	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	93595	Plasmid	18-SEP-2019	circular	-	-	IncFIB(S);IncFII(S)	PTU-FS	I
NZ_CP033351.2	CP033351.2	pCFSA629	GCF_004124175.2	SAMN10291586	PRJNA498334	2019-05-08	59201	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	210674	Plasmid	20-MAY-2019	circular	MOBH	-	IncHI2;IncHI2A	PTU-HI2	IV
NZ_CP050746.1	CP050746.1	pST53-1	GCF_012049605.1	SAMN14450163	PRJNA615288	2020-04-06	90371	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	115084	Plasmid	07-APR-2020	circular	MOBF	typeF	IncFIB(S);IncFII(S)	PTU-FS	I
NZ_CP050747.1	CP050747.1	pST53-2	GCF_012049605.1	SAMN14450163	PRJNA615288	2020-04-06	90371	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;Salmonella enterica;Salmonella enterica subsp. enterica;Salmonella enterica subsp. enterica serovar Typhimurium	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	88006	Plasmid	07-APR-2020	circular	MOBP	typeI	IncI1	PTU-I1	III
NZ_CP029444.1	CP029444.1	pCAV1761-3223	GCF_003146705.1	SAMN09205456	PRJNA411762	2018-05-22	615	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia marcescens	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens	3223	Plasmid	27-NOV-2019	circular	-	-	Col440I	PTU-E3	VI
NZ_CP029447.1	CP029447.1	pCAV1761-73	GCF_003146705.1	SAMN09205456	PRJNA411762	2018-05-22	615	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia marcescens	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens	73100	Plasmid	27-NOV-2019	circular	MOBP	typeI	IncL/M(pMU407)	PTU-LM	IV
NZ_CP011986.1	CP011986.1	pUHKPC07-113.639kb	GCF_000417265.2	SAMN02141972	PRJNA187296	2015-07-23	1284804	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae;Klebsiella pneumoniae UHKPC07	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	113639	Plasmid	31-AUG-2019	circular	MOBF	typeF	IncFIB(pQil);IncFII(K)	PTU-E83	IV
NZ_CP011988.1	CP011988.1	pUHKPC07-13.841kb	GCF_000417265.2	SAMN02141972	PRJNA187296	2015-07-23	1284804	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae;Klebsiella pneumoniae UHKPC07	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	13841	Plasmid	31-AUG-2019	circular	MOBC	-	ColRNAI	PTU-E4	III
NZ_CP011987.1	CP011987.1	pUHKPC07-74.026kb	GCF_000417265.2	SAMN02141972	PRJNA187296	2015-07-23	1284804	root;cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae;Klebsiella pneumoniae UHKPC07	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	74026	Plasmid	31-AUG-2019	circular	MOBP	typeT	IncX3	PTU-X3	IV
NZ_CP017857.1	CP017857.1	pCJDM210L	GCF_001870085.1	SAMN05942186	PRJNA350584	2016-11-07	197	root;cellular organisms;Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter jejuni	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	44808	Plasmid	18-NOV-2019	circular	MOBP	typeT	-	PTU-Cam1	II
